"route","title","description","canonical","robots","unique_title","unique_description","result"
"/","건강정보가 낯설 때, 질환 이해부터 진료 준비까지","질환 이름, 검사표의 HbA1c·NGSP, 가족의 약과 진료 질문이 궁금할 때 필요한 안내를 찾아보세요. 오누림의 작성자·출처 원칙과 의료 검수 미완료 상태도 공개합니다.","https://www.biz2lab.com","","true","true","PASS"
"/health/guides/danger-signals","응급 위험 신호: 바로 119를 부를 때와 신고 후 전할 내용 | 오누림","갑작스러운 마비·말 이상, 심근경색 의심 증상, 심한 호흡곤란·의식 변화에는 즉시 119에 연락합니다. 잠깐 호전돼도 미루지 않을 이유와 119 신고·109 상담의 차이를 확인하세요.","https://www.biz2lab.com/health/guides/danger-signals","","true","true","PASS"
"/health/guides/family-medication-support","가족 복약 관리 돕는 법: 약 혼동·잊음·삼킴 어려움 | 오누림","당사자가 원하는 도움부터 확인합니다. 약을 헷갈리거나 잊을 때, 삼키기 어렵거나 복용을 거부할 때의 질문과 가족 간 전달 방법을 정리합니다. 용량·복용법은 임의로 바꾸지 않습니다.","https://www.biz2lab.com/health/guides/family-medication-support","","true","true","PASS"
"/health/guides/measuring-blood-pressure","가정혈압 측정 방법: 커프·자세·반복 측정과 기록 | 오누림","맨팔에 맞는 위팔 커프, 안정 시간, 등·팔·발의 자세와 반복 측정 기록을 확인합니다. 진단 숫자를 고르는 대신 의료진에게 비교 가능한 결과와 측정 조건을 가져가는 방법입니다.","https://www.biz2lab.com/health/guides/measuring-blood-pressure","","true","true","PASS"
"/health/guides/medication-list","복용약 목록 작성법: 약 이름·함량·사용법과 변경일 | 오누림","처방약·일반약·안약·바르는 약·보충제를 한 목록에 정리합니다. 제품 함량과 안내받은 사용량을 나누고, 모르는 정보와 변경사항을 표시해 진료·약국에 전달하는 방법입니다.","https://www.biz2lab.com/health/guides/medication-list","","true","true","PASS"
"/health/guides/older-parent-health-organizer","부모님 건강정보 정리: 약·검사·진료 기록과 확인 날짜 | 오누림","당사자가 동의한 범위에서 한 장 요약과 원본 위치를 나눕니다. 현재 전체 약 목록, 검사·예약 날짜, 연락처와 확인 필요 사항을 구분해 가족과 진료기관에 전달하는 방법입니다.","https://www.biz2lab.com/health/guides/older-parent-health-organizer","","true","true","PASS"
"/health/guides/reading-health-results","건강검진 결과지 읽는 법: 참고범위·양성·재검 질문 | 오누림","빨간 숫자나 양성 표시만으로 병을 확정하지 않습니다. 혈액·소변 검사 결과에서 비교할 항목과 참고범위의 한계, 다시 검사하거나 진료받을 때 물을 질문을 정리합니다.","https://www.biz2lab.com/health/guides/reading-health-results","","true","true","PASS"
"/health/guides/symptom-journal","증상일지 쓰는 법: 시작·변화·일상 영향을 진료에 전하기 | 오누림","시작 시점, 느낀 불편, 달라지는 상황과 일상 영향을 가능한 만큼 기록합니다. 관찰과 원인 추정을 나누는 예시, 두통·수면 기록의 차이와 기록보다 도움 요청이 먼저인 때를 확인하세요.","https://www.biz2lab.com/health/guides/symptom-journal","","true","true","PASS"
"/health/guides/understanding-hba1c","당화혈색소 HbA1c 뜻: NGSP·IFCC와 공복혈당 차이 | 오누림","HbA1c가 보여 주는 기간, NGSP·IFCC 단위와 공복혈당의 차이를 비교합니다. 결과표에서 확인할 항목과 수치가 엇갈릴 때 의료진에게 물을 질문을 정리했습니다.","https://www.biz2lab.com/health/guides/understanding-hba1c","","true","true","PASS"
"/health/hypertension","고혈압 증상과 혈압 재는 법, 가정혈압 기록표 | 오누림","증상이 없어도 혈압을 확인해야 하는 이유, 측정 자세와 커프 점검, 진료실·가정혈압이 다를 때 남길 기록을 설명합니다. 응급 도움과 진료 상담의 경계도 구분합니다.","https://www.biz2lab.com/health/hypertension","","true","true","PASS"
"/health/irritable-bowel-syndrome","과민성장증후군(IBS): 복통·배변 변화 기록과 진료 신호 | 오누림","복통이 배변 전후 어떻게 달라지는지, 변의 형태와 횟수는 어떻게 변했는지 정리합니다. IBS·IBD의 차이, 음식 제한의 경계와 진료를 미루지 말아야 할 신호를 설명합니다.","https://www.biz2lab.com/health/irritable-bowel-syndrome","","true","true","PASS"
"/health/kidney-stones","신장결석: 옆구리 통증·소변 변화와 검사 후 질문 | 오누림","콩팥·요관·방광·요도의 차이와 결석 검사에서 확인하는 정보를 정리합니다. 급한 통증·발열·소변 변화, 통증이 줄어든 뒤의 확인과 개인별 예방 질문도 설명합니다.","https://www.biz2lab.com/health/kidney-stones","","true","true","PASS"
"/health/metabolic-dysfunction-associated-steatotic-liver-disease","지방간(MASLD) 검사 결과: 간 수치·초음파·섬유화 구분 | 오누림","지방간(MASLD)의 명칭과 지방·염증·섬유화를 구분하고, 간 수치·일반 초음파·탄성도검사의 역할을 설명합니다. 기존 검사표와 음주·약 정보를 진료 질문으로 정리합니다.","https://www.biz2lab.com/health/metabolic-dysfunction-associated-steatotic-liver-disease","","true","true","PASS"
"/health/migraine","편두통: 증상 흐름·두통 일지·응급 신호 구분 | 오누림","편두통은 한쪽 통증만으로 판단하지 않습니다. 두통 전후의 변화, 조짐 설명의 한계, 두통·약 사용 기록과 즉시 도움을 받아야 하는 신호를 정리합니다.","https://www.biz2lab.com/health/migraine","","true","true","PASS"
"/health/obesity","비만 상담 준비: BMI·허리둘레와 수면·약·생활 변화 | 오누림","BMI·허리둘레가 알려 주는 것과 한계, 수면·약·생활 변화에 관한 진료 메모를 정리합니다. 갑작스러운 체중 증가를 지방으로 단정하지 않고, 가족의 도움도 본인의 동의부터 시작합니다.","https://www.biz2lab.com/health/obesity","","true","true","PASS"
"/health/osteoarthritis","골관절염 증상과 운동, 무릎·손 관절 기록법 | 오누림","무릎·손·고관절의 통증과 달라진 일상을 함께 기록합니다. 골관절염의 검사·운동·치료 질문과 갑작스러운 심한 관절통이나 새 부종의 진료 신호를 구분합니다.","https://www.biz2lab.com/health/osteoarthritis","","true","true","PASS"
"/health/osteoporosis","골다공증과 골밀도 검사: T점수·Z점수 뜻과 낙상 예방 | 오누림","골밀도 검사의 DXA·T점수·Z점수와 혈중 칼슘 검사를 구분합니다. 골절·약 이력과 집안 점검을 준비하고, 낙상 뒤 즉시 도움이 필요한 신호를 확인합니다.","https://www.biz2lab.com/health/osteoporosis","","true","true","PASS"
"/health/sleep-apnea","수면무호흡증: 코골이·낮 졸림 기록과 수면검사 질문 | 오누림","코골이와 수면무호흡증의 차이, 가족이 관찰한 밤의 변화와 낮 졸림 기록, 일반 기기와 의료 수면검사의 역할 및 양압기 상담 질문을 정리합니다.","https://www.biz2lab.com/health/sleep-apnea","","true","true","PASS"
"/health/stroke","뇌졸중 증상: 갑작스러운 신호 하나라도 119, 전달할 두 시각 | 오누림","한쪽 힘·감각, 말·시야·균형 변화, 어지럼이나 심한 두통이 갑자기 나타나면 즉시 119에 연락합니다. 잠깐 호전돼도 기다리지 않는 이유와 신고 후 전달할 두 시각, 음식·약을 주지 않을 원칙을 설명합니다.","https://www.biz2lab.com/health/stroke","","true","true","PASS"
"/health/tools/acute-myocardial-infarction-visit-card","심근경색 전달 메모: 119 신고 후 관찰·치료 뒤 질문 | 오누림","119 신고 후 아는 증상·시각·약 정보를 전하고, 급한 평가·치료 뒤 약·활동·심장재활 계획을 묻는 보조 메모입니다. 통증 점수, 대기 시간이나 아스피린 복용량을 정하지 않습니다.","https://www.biz2lab.com/health/tools/acute-myocardial-infarction-visit-card","noindex, follow","true","true","PASS"
"/health/tools/allergy-appointment-questions","알레르기 비염 진료 질문지: 검사 준비·코 스프레이 사용법 확인 | 오누림","증상 사례와 현재 약·코·눈 제품을 질문에 연결하고, 검사 준비·제품별 사용법·다음 상담 시점을 적는 성인 진료용 인쇄 카드입니다. 필요한 검사나 약의 중단 기간을 대신 결정하지 않습니다.","https://www.biz2lab.com/health/tools/allergy-appointment-questions","","true","true","PASS"
"/health/tools/allergy-environment-check","비염 환경 변화 체크: 날짜와 관찰 사실을 확인하는 보조표 | 오누림","환경을 바꾼 날짜와 실제 증상을 함께 적었는지 확인하는 인쇄용 체크리스트입니다. 알레르기 관찰표의 보조 도구이며 청소 점수나 알레르기 원인 검사표가 아닙니다.","https://www.biz2lab.com/health/tools/allergy-environment-check","noindex, follow","true","true","PASS"
"/health/tools/allergy-trigger-observation","알레르기 비염 관찰표: 증상 시각·장소·수면과 약 사용 기록 | 오누림","코·눈 증상이 언제 어디서 생겼는지, 호흡·수면·일상에 어떤 변화가 있었는지 함께 남기는 인쇄 기록표입니다. 이미 사용한 약과 환경 변화를 구분해 적으며 알레르기 원인을 확정하지 않습니다.","https://www.biz2lab.com/health/tools/allergy-trigger-observation","","true","true","PASS"
"/health/tools/anxiety-disorder-visit-card","불안 진료 메모: 실제 경험·피하게 된 일·치료 질문 | 오누림","불안을 느낀 상황·몸 변화와 이미 피하게 된 활동을 나눠 전하는 진료 보조 메모입니다. 공황 진단, 증상 재현 훈련이나 약 사용 계획을 만들지 않습니다.","https://www.biz2lab.com/health/tools/anxiety-disorder-visit-card","noindex, follow","true","true","PASS"
"/health/tools/asthma-visit-card","천식 진료 질문지: 흡입기 사용과 개인 행동계획 점검 | 오누림","야간·활동 중 증상과 실제 흡입기 사용을 정리해, 기기 사용법·개인 행동계획을 질문합니다. 새 처방이나 약 용량을 만드는 양식은 아닙니다.","https://www.biz2lab.com/health/tools/asthma-visit-card","","true","true","PASS"
"/health/tools/blood-pressure-log","가정 혈압 기록표: 측정 회차와 원래 값을 남기는 인쇄 양식 | 오누림","날짜·시간과 측정 회차, 수축기·이완기·맥박의 단위, 측정 조건을 한 줄씩 적습니다. 두 번의 원래 값을 남기는 인쇄용 양식이며 평균·진단·약 변경을 계산하지 않습니다.","https://www.biz2lab.com/health/tools/blood-pressure-log","","true","true","PASS"
"/health/tools/blood-pressure-prep","혈압 측정 준비 체크리스트: 측정 전 자세와 측정 후 기록 | 오누림","AHA의 가정 혈압 측정 안내를 바탕으로 측정 전 준비 5가지와 측정 후 기록 2가지를 나눕니다. 개인 측정 계획과 기기 안내를 확인하며 사용하는 인쇄용 체크리스트입니다.","https://www.biz2lab.com/health/tools/blood-pressure-prep","","true","true","PASS"
"/health/tools/blood-pressure-questions","고혈압 진료 질문지: 집에서 잰 기록과 다음 측정 계획 확인 | 오누림","가정 혈압 기록·혈압계·약 정보를 준비하고, 병원과 집의 차이와 개인 측정 일정을 질문합니다. 먼저 물을 내용, 받은 답과 다음 연락 계획을 손으로 남기는 진료 준비 양식입니다.","https://www.biz2lab.com/health/tools/blood-pressure-questions","","true","true","PASS"
"/health/tools/blood-pressure-warning","119 경고 카드: 혈압 기록보다 도움 요청이 먼저인 때 | 오누림","혈압을 다시 재거나 기록을 마치며 기다리지 않아야 할 위험 신호를 확인합니다. 고혈압 해설의 경고를 출처와 함께 인쇄하는 보조 카드이며 응급 여부를 판정하는 검사표가 아닙니다.","https://www.biz2lab.com/health/tools/blood-pressure-warning","noindex, follow","true","true","PASS"
"/health/tools/depression-visit-card","우울감 진료 메모: 본인의 말·일상 변화·원하는 도움 | 오누림","본인이 느낀 어려움과 동의한 주변 사람의 관찰을 구분해 진료에 가져가는 보조 메모입니다. 우울증 검사·위험 점수표나 가족만의 안전계획이 아닙니다.","https://www.biz2lab.com/health/tools/depression-visit-card","noindex, follow","true","true","PASS"
"/health/tools/diabetes-questions","제2형 당뇨병 진료 질문지: 검사 결과·기록 계획·저혈당 대처 | 오누림","검사명·날짜·단위가 있는 결과지와 이미 남긴 혈당 기록, 현재 약 목록을 준비합니다. 개인 목표와 측정 계획, 저혈당 대처에서 모르는 점을 묻고 받은 답을 손으로 적는 진료 질문지입니다.","https://www.biz2lab.com/health/tools/diabetes-questions","","true","true","PASS"
"/health/tools/diabetes-test-terms","혈당 검사 용어 한 장: 공복혈당·HbA1c의 시간 범위 | 오누림","공복혈당과 HbA1c가 보는 시간 범위를 나누어 읽는 인쇄용 요약입니다. 검사 준비 지시나 정상 수치표가 아니며, 자세한 단위·해석 질문은 HbA1c 가이드로 연결합니다.","https://www.biz2lab.com/health/tools/diabetes-test-terms","noindex, follow","true","true","PASS"
"/health/tools/dyslipidemia-visit-card","지질검사 진료 질문지: 결과 원본·식사 조건·개인 목표 확인 | 오누림","LDL·HDL·중성지방·총콜레스테롤 결과 원본과 검사 당시 조건을 가져가 개인 목표·치료 계획·다음 검사를 묻는 인쇄 질문지입니다. 검사값을 계산하거나 공통 목표·금식 시간을 정하지 않습니다.","https://www.biz2lab.com/health/tools/dyslipidemia-visit-card","","true","true","PASS"
"/health/tools/family-support-checklist","당뇨병 가족 지원 체크리스트: 동의한 도움과 개인 계획 확인 | 오누림","당뇨병이 있는 가족에게 원하는 도움을 먼저 묻고, 동의한 진료 준비와 개인 대처 계획을 확인하는 인쇄용 체크리스트입니다. 가족의 관리 성적을 매기거나 음식·혈당을 감시하는 표가 아닙니다.","https://www.biz2lab.com/health/tools/family-support-checklist","noindex, follow","true","true","PASS"
"/health/tools/gerd-appointment-prep","위식도역류 진료 질문 카드: 검사 목적·현재 약·다음 확인 시점 | 오누림","성인 역류 증상 진료에 기록과 현재 약을 가져가 검사 필요성·목적, 개별 준비 지침과 다음 연락 시점을 묻는 인쇄 카드입니다. 질문을 고르고 의료진의 답을 함께 남길 수 있습니다.","https://www.biz2lab.com/health/tools/gerd-appointment-prep","","true","true","PASS"
"/health/tools/gerd-everyday-patterns","역류 생활 패턴 체크: 이미 바꾼 일과 관찰 사실 구분하기 | 오누림","생활에서 이미 바꾼 일·날짜와 함께 달라진 점을 남기는 인쇄용 보조 체크리스트입니다. 역류 증상 시간 기록표와 함께 쓰며 음식 금지표나 생활습관 점수표가 아닙니다.","https://www.biz2lab.com/health/tools/gerd-everyday-patterns","noindex, follow","true","true","PASS"
"/health/tools/gerd-symptom-timing-log","역류 증상 기록표: 식사·자세·불편이 시작된 시각을 나란히 | 오누림","먹고 마신 시각, 눕거나 몸을 굽힌 활동, 불편이 시작된 시각과 이미 사용한 약을 나란히 적는 성인용 인쇄 기록표입니다. 음식 원인을 판정하거나 식도 산도검사를 대신하지 않습니다.","https://www.biz2lab.com/health/tools/gerd-symptom-timing-log","","true","true","PASS"
"/health/tools/glucose-observation-log","혈당 기록표: 실제 측정시각·기기 단위·식사와 활동 | 오누림","이미 혈당을 측정하는 사람이 실제 잰 시각, 기기의 원래 값과 단위, 식사·활동·증상을 함께 남기는 인쇄 양식입니다. 개인 측정 계획에 따라 기록하며 목표 혈당이나 인슐린량을 계산하지 않습니다.","https://www.biz2lab.com/health/tools/glucose-observation-log","","true","true","PASS"
"/health/tools/gout-visit-card","통풍 진료 질문지: 관절 변화·요산 검사·실제 약을 함께 준비 | 오누림","관절 변화와 기존 요산 검사·약 정보를 모아 현재 통증과 이후 관리의 질문을 나눕니다. 약을 시작·중단하는 순서표나 음식 원인 검사표가 아닙니다.","https://www.biz2lab.com/health/tools/gout-visit-card","","true","true","PASS"
"/health/tools/irritable-bowel-syndrome-visit-card","복통·배변 진료 질문지: 전후 변화와 식사 제한을 함께 상담 | 오누림","배변 전후 통증과 변의 횟수·형태, 식사·약을 정리하는 인쇄 질문지입니다. IBS 자가진단이나 원인 음식·금지 식품을 고르는 검사표가 아닙니다.","https://www.biz2lab.com/health/tools/irritable-bowel-syndrome-visit-card","","true","true","PASS"
"/health/tools/kidney-stones-visit-card","신장결석 진료 준비표: 검사 자료·배출 확인·개인 수분 계획 | 오누림","통증·소변 변화와 기존 검사, 수분 제한·약 정보를 모아 막힘·감염·배출 확인을 질문합니다. 결석 크기로 집에서 기다릴 기간이나 물의 양을 정하지 않습니다.","https://www.biz2lab.com/health/tools/kidney-stones-visit-card","","true","true","PASS"
"/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","지방간(MASLD) 진료 질문지: 검사 원문·음주·약 이력 정리 | 오누림","혈액검사·초음파 등 기존 결과와 음주·약 이력을 가져가 간효소·지방 소견·섬유화 평가의 의미와 다음 계획을 묻는 인쇄 양식입니다. 검사 점수나 간질환 단계를 계산하지 않습니다.","https://www.biz2lab.com/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","","true","true","PASS"
"/health/tools/migraine-visit-card","두통 진료 준비표: 두통 발생일과 실제 약 사용일 구분 | 오누림","두통의 시작·일상 영향과 실제 약 사용·반응을 따로 적어 진료에 가져갑니다. 편두통 자가진단, 전조 관찰 시간표나 약을 먹을 날짜를 정하는 양식이 아닙니다.","https://www.biz2lab.com/health/tools/migraine-visit-card","","true","true","PASS"
"/health/tools/oa-daily-activity-log","관절 일상 기록표: 어느 관절이 어떤 활동에서 달라졌는지 | 오누림","불편한 관절·좌우, 실제 활동과 전후 느낌, 부종·수면·일상 영향을 함께 적는 인쇄 기록표입니다. 골관절염 진료에 관찰을 전달하는 양식이며 운동량이나 병의 단계를 판정하지 않습니다.","https://www.biz2lab.com/health/tools/oa-daily-activity-log","","true","true","PASS"
"/health/tools/oa-family-support","관절 불편 가족 지원 체크: 원하는 도움과 하지 않을 일 확인 | 오누림","당사자가 원하는 기록·일상·진료 준비 도움을 먼저 묻고 함께 정한 역할을 남기는 인쇄용 보조표입니다. 가족이 통증이나 치료를 평가하는 점수표가 아닙니다.","https://www.biz2lab.com/health/tools/oa-family-support","noindex, follow","true","true","PASS"
"/health/tools/oa-visit-questions","골관절염 진료 질문지: 원하는 활동과 치료 선택을 함께 묻기 | 오누림","불편한 활동과 되찾고 싶은 일상을 적고 검사 목적·개인 활동 계획·약과 보조기구 선택을 묻는 인쇄 카드입니다. 의료진의 답과 다음 확인 시점을 남기며 스스로 운동이나 치료를 처방하지 않습니다.","https://www.biz2lab.com/health/tools/oa-visit-questions","","true","true","PASS"
"/health/tools/obesity-visit-card","비만 상담 메모: 체중 변화·생활의 어려움·원하는 도움 | 오누림","비만 가이드를 읽은 성인이 체중과 함께 달라진 수면·약·일상, 먼저 물을 질문과 원하는 도움을 적는 인쇄 보조표입니다. 감량 목표·열량·BMI 판정을 계산하지 않습니다.","https://www.biz2lab.com/health/tools/obesity-visit-card","noindex, follow","true","true","PASS"
"/health/tools/osteoporosis-appointment-prep","골다공증 진료 준비표: 골밀도 원본·골절 이력·약을 함께 | 오누림","골밀도 결과 원본, 과거 골절·낙상 상황과 약·보충제 이력을 준비하고 개인별 해석·치료·다음 검사 목적을 묻는 인쇄 양식입니다. T점수 하나로 진단하거나 골절 위험을 계산하지 않습니다.","https://www.biz2lab.com/health/tools/osteoporosis-appointment-prep","","true","true","PASS"
"/health/tools/osteoporosis-home-check","낙상 위험 집안 점검표: 통로·조명과 아직 해결하지 못한 곳 | 오누림","통로·전선·매트·야간 조명·욕실과 계단을 살피고 발견한 문제, 필요한 도움과 다시 확인할 때를 남기는 인쇄 양식입니다. 점검 표시와 문제 해결을 구분하며 골절 위험 점수를 내지 않습니다.","https://www.biz2lab.com/health/tools/osteoporosis-home-check","","true","true","PASS"
"/health/tools/osteoporosis-terms","골밀도 검사 용어 카드: BMD·DXA·T점수·Z점수 구분 | 오누림","골밀도 결과지 옆에 두고 BMD라는 측정 정보, DXA 검사 방법, 비교 기준이 다른 T점수·Z점수를 구분하는 인쇄용 참고지입니다. 진단 수치표나 골절 위험 계산기가 아닙니다.","https://www.biz2lab.com/health/tools/osteoporosis-terms","noindex, follow","true","true","PASS"
"/health/tools/sleep-apnea-visit-card","수면무호흡증 진료 질문지: 밤의 관찰과 낮 졸림을 따로 기록 | 오누림","본인의 낮 졸림과 동의한 상대의 밤 관찰을 나눠 적고, 수면검사·생활 안전·다음 계획을 질문합니다. 가족 관찰이나 녹음이 없어도 사용할 수 있는 성인 진료 준비 양식입니다.","https://www.biz2lab.com/health/tools/sleep-apnea-visit-card","","true","true","PASS"
"/health/tools/stroke-visit-card","뇌졸중 전달 메모: 119 신고 후 두 시각·치료 뒤 질문 | 오누림","119 신고 후 아는 범위에서 마지막 평소 상태와 처음 발견한 때를 구분해 전하는 보조 메모입니다. 응급 평가·치료 뒤 질문은 따로 표시하며, 자가검사나 치료 가능 시간 계산을 하지 않습니다.","https://www.biz2lab.com/health/tools/stroke-visit-card","noindex, follow","true","true","PASS"
"/health/tools/urinary-tract-infection-visit-card","요로감염 진료 메모: 소변 변화·검사 결과·처방 질문 | 오누림","배뇨·몸 상태 변화, 임신 가능성·도뇨관, 최근 검사·항생제를 정리하는 인쇄 메모입니다. 요로감염 가이드의 보조 양식이며 검사 결과를 기다릴 기간이나 약을 정하지 않습니다.","https://www.biz2lab.com/health/tools/urinary-tract-infection-visit-card","noindex, follow","true","true","PASS"
"/health/trust/about","오누림 소개: 건강정보의 범위·운영·확인 방법 | 오누림","오누림에서 읽을 수 있는 질환·검사 안내와 기록 도구, Biz2Lab 운영 및 박영훈 비의료 편집자의 역할을 소개합니다. 의료 서비스와의 차이, 검수 상태와 정정 경로를 확인하세요.","https://www.biz2lab.com/health/trust/about","","true","true","PASS"
"/health/trust/advertising","오누림 광고 정책: 편집 독립성과 의료 권고의 구분 | 오누림","광고와 오누림 건강정보는 구분되어야 합니다. 광고를 의료 권고나 제품 효과의 보증으로 읽지 않도록 편집 원칙, 표시 기준, 개인정보 안내를 설명합니다.","https://www.biz2lab.com/health/trust/advertising","noindex, follow","true","true","PASS"
"/health/trust/ai-disclosure","오누림 AI 활용 공개: 사용 범위와 검증의 한계 | 오누림","오누림은 자료 정리·초안·문장 점검·시각자료 제작에 AI 보조를 활용합니다. 합성 독자 점검과 실제 사람의 의견, 출처 확인과 의료 검수의 차이를 공개합니다.","https://www.biz2lab.com/health/trust/ai-disclosure","","true","true","PASS"
"/health/trust/author","박영훈: 오누림 비의료인 건강정보 편집자의 역할 | 오누림","오누림 공개 작성자 박영훈의 비의료 건강정보 편집 역할과 한계입니다. AI 보조, 공식 출처 대조와 면허 의료인 검수를 구분하며 개인 진단·처방·상담을 제공하지 않습니다.","https://www.biz2lab.com/health/trust/author","","true","true","PASS"
"/health/trust/contact","오누림 문의: 공개 경로와 접수 확인 상태 | 오누림","오누림의 문의·정정 경로와 현재 확인 한계입니다. GitHub 공개 목록 열람과 새 글 접수는 다르며, 비공개 의료상담이나 이메일 접수는 제공이 검증되지 않았습니다.","https://www.biz2lab.com/health/trust/contact","noindex, follow","true","true","PASS"
"/health/trust/corrections-policy","오누림 정정 정책: 오류 제보와 접수 경로 확인 | 오누림","오누림의 사실 오류·출처 문제를 알릴 때 필요한 내용과 공개 게시 주의사항입니다. GitHub Issues 목록은 열람되지만 일반 독자의 새 글 접수 가능 여부는 아직 확인되지 않았습니다.","https://www.biz2lab.com/health/trust/corrections-policy","","true","true","PASS"
"/health/trust/disclaimer","오누림 이용 한계: 일반 건강정보와 개인 의료 판단 | 오누림","오누림은 진단·처방·개인 의료상담을 제공하지 않습니다. 기록과 질문 준비에 활용하되, 위급한 상황에서는 글이나 답변을 기다리지 말고 119와 의료 도움을 우선하세요.","https://www.biz2lab.com/health/trust/disclaimer","noindex, follow","true","true","PASS"
"/health/trust/editorial-policy","오누림 편집 정책: 작성·수정·확인 단계를 구분하는 원칙 | 오누림","오누림이 독자의 질문에 맞춰 건강정보를 구성하고 문장·출처·수정일을 관리하는 원칙입니다. AI 보조, 출처 대조, 의료 검수와 실제 독자 테스트의 완료 상태를 구분합니다.","https://www.biz2lab.com/health/trust/editorial-policy","","true","true","PASS"
"/health/trust/medical-review-policy","오누림 의료 검토 현황: 검토자 미배정·검수 미완료 | 오누림","오누림은 현재 면허 의료인 검토자가 미배정이고 의료 검수는 시작되지 않았습니다. 기존 47개 고위험 문장 패킷의 준비와 실제 검토·완료의 차이, 출처 대조의 한계를 안내합니다.","https://www.biz2lab.com/health/trust/medical-review-policy","","true","true","PASS"
