"url","date","requested","reason","content_change_sha","gsc_state_before_request"
"https://www.biz2lab.com/health/guides/older-parent-health-organizer","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","UNKNOWN"
"https://www.biz2lab.com/health/guides/reading-health-results","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/guides/symptom-journal","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/guides/understanding-hba1c","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/hypertension","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/irritable-bowel-syndrome","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/kidney-stones","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/metabolic-dysfunction-associated-steatotic-liver-disease","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/migraine","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/obesity","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/osteoarthritis","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/osteoporosis","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/sleep-apnea","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/stroke","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/acute-myocardial-infarction-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","UNKNOWN"
"https://www.biz2lab.com/health/tools/allergy-appointment-questions","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/allergy-environment-check","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/allergy-trigger-observation","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/anxiety-disorder-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/asthma-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/blood-pressure-log","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","UNKNOWN"
"https://www.biz2lab.com/health/tools/blood-pressure-prep","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/blood-pressure-questions","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/blood-pressure-warning","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/depression-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/diabetes-questions","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/diabetes-test-terms","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/dyslipidemia-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/family-support-checklist","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/gerd-appointment-prep","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","UNKNOWN"
"https://www.biz2lab.com/health/tools/gerd-everyday-patterns","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/gerd-symptom-timing-log","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/glucose-observation-log","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/gout-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/irritable-bowel-syndrome-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/kidney-stones-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/migraine-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/oa-daily-activity-log","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/oa-family-support","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/oa-visit-questions","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/obesity-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/osteoporosis-appointment-prep","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","UNKNOWN"
"https://www.biz2lab.com/health/tools/osteoporosis-home-check","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/osteoporosis-terms","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/tools/sleep-apnea-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/stroke-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/tools/urinary-tract-infection-visit-card","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/about","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/advertising","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/ai-disclosure","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/author","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/trust/contact","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/trust/corrections-policy","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/disclaimer","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/trust/editorial-policy","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/medical-review-policy","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/trust/privacy","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/sources-policy","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/trust/terms","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
"https://www.biz2lab.com/health/type-2-diabetes","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","INDEXED"
"https://www.biz2lab.com/health/urinary-tract-infection","2026-09-06","NO","ADSENSE_REVIEW_IN_PROGRESS_PRODUCTION_FREEZE; no SEO V2 content deployed","NOT_DEPLOYED","DISCOVERED_NOT_INDEXED"
